"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023130","1949-04-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","   61",",,X",,,,," 1536",",,X",,,,,,,,,"  135","W,,X",,,,,"   27",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   33",",,X",,,,," 1400",",,X",,,,,,,,,"   68","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","   44",",,X",,,,," 1312",",,X",,,,,,,,,"  158","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   67",",,X",,,,," 1342",",,X",,,,,,,,,"  180","W,,X",,,,,"   49",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  211",",,X","  100",",,X",,,,," 0912",",,X",,,,,,,,,"  360","W,,X",,,,,"  121",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023130","1949-04-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","   72",",,X",,,,," 1342",",,X",,,,,,,,,"  180","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   72",",,X",,,,," 1348",",,X",,,,,,,,,"  135","W,,X",,,,,"   76",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","   50",",,X",,,,," 1012",",,X",,,,,,,,,"   45","W,,X",,,,,"  174",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","   56",",,X",,,,," 1700",",,X",,,,,,,,,"  270","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","   67",",,X",,,,," 1312",",,X",,,,,,,,,"  180","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   78",",,X",,,,," 1230",",,X",,,,,,,,,"  135","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  100",",,X",,,,," 1512",",,X",,,,,,,,,"  158","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  139",",,X","  106",",,X",,,,," 1354",",,X",,,,,,,,,"  180","W,,X",,,,,"   45",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-04-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  161",",,X","   78",",,X",,,,," 1506",",,X",,,,,,,,,"  158","W,,X",,,,,"   49",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-04-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   44",",,X",,,,," 1306",",,X",,,,,,,,,"  158","W,,X",,,,,"   54",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  206",",,X","   94",",,X",,,,," 1136",",,X",,,,,,,,,"  135","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023130","1949-04-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  133",",,X","  106",",,X",,,,," 0848",",,X",,,,,,,,,"  158","W,,X",,,,,"   31",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-04-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  183",",,X","   89",",,X",,,,," 1324",",,X",,,,,,,,,"  180","W,,X",,,,,"   72",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","   56",",,X",,,,," 0906",",,X",,,,,,,,,"  360","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-04-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  111",",,X",,,,," 0136",",,X",,,,,,,,,"  338","W,,X",,,,,"  125",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  111",",,X",,,,," 1306",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  106",",,X",,,,," 1442",",,X",,,,,,,,,"  135","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  128",",,X",,,,," 1454",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  222",",,X","  128",",,X",,,,," 1548",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  233",",,X","  117",",,X",,,,," 1318",",,X",,,,,,,,,"  180","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-04-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  111",",,X",,,,," 1412",",,X",,,,,,,,,"  135","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  111",",,X",,,,," 1324",",,X",,,,,,,,,"  135","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  217",",,X","  111",",,X",,,,," 1542",",,X",,,,,,,,,"  135","W,,X",,,,,"   89",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-04-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   78",",,X",,,,," 1542",",,X",,,,,,,,,"  135","W,,X",,,,,"   67",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   89",",,X",,,,," 1418",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  194",",,X","  133",",,X",,,,," 1342",",,X",,,,,,,,,"  135","W,,X",,,,,"   85",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  183",",,X","   94",",,X",,,,," 1230",",,X",,,,,,,,,"  158","W,,X",,,,,"   58",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   72",",,X",,,,," 1342",",,X",,,,,,,,,"  158","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","   61",",,X",,,,," 1442",",,X",,,,,,,,,"   23","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  133",",,X",,,,," 1018",",,X",,,,,,,,,"  360","W,,X",,,,,"  188",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","   94",",,X",,,,," 1548",",,X",,,,,,,,,"  293","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   72",",,X",,,,," 1400",",,X",,,,,,,,,"  158","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   89",",,X",,,,," 1330",",,X",,,,,,,,,"  180","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","   83",",,X",,,,," 1236",",,X",,,,,,,,,"  180","W,,X",,,,,"   72",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   83",",,X",,,,," 1612",",,X",,,,,,,,,"  158","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  122",",,X",,,,," 1400",",,X",,,,,,,,,"  180","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  144",",,X","  117",",,X",,,,," 1448",",,X",,,,,,,,,"  248","W,,X",,,,,"   45",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   20",",,X","    0",",,X","    0",",,X","  172",",,X","  111",",,X",,,,," 1812",",,X",,,,,,,,,"  270","W,,X",,,,,"   58",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","  122",",,X",,,,," 0948",",,X",,,,,,,,,"  113","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  139",",,X","  117",",,X",,,,," 1506",",,X",,,,,,,,,"  158","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   20",",,X","    0",",,X","    0",",,X","  133",",,X","  111",",,X",,,,," 1218",",,X",,,,,,,,,"  135","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   58",",,X","    0",",,X","    0",",,X","  144",",,X","  100",",,X",,,,," 1530",",,X",,,,,,,,,"  158","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    5",",,X","    0",",,X","    0",",,X","  144",",,X","  100",",,X",,,,," 1412",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   56",",,X",,,,," 1648",",,X",,,,,,,,,"  270","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","   78",",,X",,,,," 2230",",,X",,,,,,,,,"  360","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  100",",,X",,,,," 0336",",,X",,,,,,,,,"  338","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  144",",,X",,,,," 1412",",,X",,,,,,,,,"  158","W,,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  122",",,X",,,,," 1454",",,X",,,,,,,,,"  135","W,,X",,,,,"   58",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  117",",,X",,,,," 1042",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  139",",,X",,,,," 1518",",,X",,,,,,,,,"  158","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  133",",,X",,,,," 1606",",,X",,,,,,,,,"  135","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  200",",,X","  117",",,X",,,,," 1548",",,X",,,,,,,,,"  180","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-05-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  200",",,X","  111",",,X",,,,," 1230",",,X",,,,,,,,,"  180","W,,X",,,,,"   85",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-05-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","  100",",,X",,,,," 1406",",,X",,,,,,,,,"  158","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-05-31","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   67",",,X",,,,," 1406",",,X",,,,,,,,,"  158","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   89",",,X",,,,," 0506",",,X",,,,,,,,,"  360","W,,X",,,,,"  152",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  111",",,X",,,,," 2042",",,X",,,,,,,,,"  338","W,,X",,,,,"  152",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  133",",,X",,,,," 1224",",,X",,,,,,,,,"  360","W,,X",,,,,"  188",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  100",",,X",,,,," 1318",",,X",,,,,,,,,"  113","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  133",",,X",,,,," 1412",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  117",",,X",,,,," 1412",",,X",,,,,,,,,"  135","W,,X",,,,,"   76",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  111",",,X",,,,," 1318",",,X",,,,,,,,,"  158","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  117",",,X",,,,," 1600",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  128",",,X",,,,," 1454",",,X",,,,,,,,,"  158","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  122",",,X",,,,," 1436",",,X",,,,,,,,,"  135","W,,X",,,,,"   76",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  139",",,X",,,,," 1312",",,X",,,,,,,,,"  135","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  133",",,X",,,,," 1406",",,X",,,,,,,,,"  113","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  261",",,X","  144",",,X",,,,," 1430",",,X",,,,,,,,,"  135","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-06-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  294",",,X","  139",",,X",,,,," 1654",",,X",,,,,,,,,"  135","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-06-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  128",",,X",,,,," 1206",",,X",,,,,,,,,"  135","W,,X",,,,,"   85",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  139",",,X",,,,," 1048",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  233",",,X","  144",",,X",,,,," 1506",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-06-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","  150",",,X",,,,," 0924",",,X",,,,,,,,,"  158","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  111",",,X",,,,," 1506",",,X",,,,,,,,,"  135","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","   78",",,X",,,,," 1442",",,X",,,,,,,,,"  158","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","   78",",,X",,,,," 1642",",,X",,,,,,,,,"  293","W,,X",,,,,"   49",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  194",",,X",,,,," 0706",",,X",,,,,,,,,"  360","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,
"USW00023130","1949-06-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  161",",,X",,,,," 1400",",,X",,,,,,,,,"  158","W,,X",,,,,"   72",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","  139",",,X",,,,," 1236",",,X",,,,,,,,,"  180","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  150",",,X",,,,," 1412",",,X",,,,,,,,,"  158","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  200",",,X","  156",",,X",,,,," 1424",",,X",,,,,,,,,"  135","W,,X",,,,,"   40",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-06-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  144",",,X",,,,," 1200",",,X",,,,,,,,,"  135","W,,X",,,,,"   54",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,X","    0",",,X","    0",",,X","  244",",,X","  128",",,X",,,,," 1836",",,X",,,,,,,,,"  293","W,,X",,,,,"   49",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023130","1949-06-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   94",",,X",,,,," 1318",",,X",,,,,,,,,"  135","W,,X",,,,,"   54",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-06-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  100",",,X",,,,," 1424",",,X",,,,,,,,,"  135","W,,X",,,,,"   49",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-07-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  117",",,X",,,,," 1248",",,X",,,,,,,,,"  135","W,,X",,,,,"   49",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023130","1949-07-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  161",",,X",,,,," 1342",",,X",,,,,,,,,"  135","W,,X",,,,,"   54",",,X",,,,,,,,,,,"    1",",,X",,,,
