"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00044534","1955-05-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   78",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  111",",,0,0800","  200",",,0",,
"USC00044534","1955-05-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  106",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  144",",,0,0800","  124",",,0",,
"USC00044534","1955-05-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  128",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  177",",,0",,
"USC00044534","1955-05-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  178",",,0",,,,,,,"  104",",,0,0800",,,,,,,,,,,"  189",",,0,0800","  241",",,0",,
"USC00044534","1955-05-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  183",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  217",",,0,0800","   98",",,0",,
"USC00044534","1955-05-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  194",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  148",",,0",,
"USC00044534","1955-05-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  189",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  217",",,0,0800","  113",",,0",,
"USC00044534","1955-05-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  172",",,0,0800","  137",",,0",,
"USC00044534","1955-05-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  128",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  161",",,0,0800","  103",",,0",,
"USC00044534","1955-05-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  139",",,0",,,,,,,"   99",",,0,0800",,,,,,,,,,,"  172",",,0,0800","   98",",,0",,
"USC00044534","1955-05-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  144",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  200",",,0,0800","   66",",,0",,
"USC00044534","1955-05-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  194",",,0,0800","  129",",,0",,
"USC00044534","1955-05-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  144",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  183",",,0,0800","  142",",,0",,
"USC00044534","1955-05-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,,,"  130",",,0,0800",,,,,,,,,,,"  239",",,0,0800","  122",",,0",,
"USC00044534","1955-05-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  200",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  283",",,0,0800","   89",",,0",,
"USC00044534","1955-05-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  183",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  222",",,0,0800","   95",",,0",,
"USC00044534","1955-05-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00044534","1955-06-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","  117",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  144",",,0,0800","  483",",,0",,
"USC00044534","1955-06-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  283",",,0","  139",",,0",,,,,,,"  107",",,0,0800",,,,,,,,,,,"  150",",,0,0800","  127",",,0",,
"USC00044534","1955-06-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  150",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,"  206",",,0,0800","  119",",,0",,
"USC00044534","1955-06-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  206",",,0",,,,,,,"  140",",,0,0800",,,,,,,,,,,"  222",",,0,0800","  116",",,0",,
"USC00044534","1955-06-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  211",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  250",",,0,0800","  103",",,0",,
"USC00044534","1955-06-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  406",",,0","  244",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  278",",,0,0800","  113",",,0",,
"USC00044534","1955-06-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  239",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  267",",,0,0800","  127",",,0",,
"USC00044534","1955-06-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  239",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  289",",,0,0800","  124",",,0",,
"USC00044534","1955-06-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  178",",,0",,,,,,,"  170",",,0,0800",,,,,,,,,,,"  206",",,0,0800","   68",",,0",,
"USC00044534","1955-06-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  178",",,0",,,,,,,"  170",",,0,0800",,,,,,,,,,,"  200",",,0,0800","  161",",,0",,
"USC00044534","1955-06-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  117",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  172",",,0,0800","  103",",,0",,
"USC00044534","1955-06-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  117",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  167",",,0,0800","  198",",,0",,
"USC00044534","1955-06-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  133",",,0",,,,,,,"  145",",,0,0800",,,,,,,,,,,"  194",",,0,0800",,,,
"USC00044534","1955-06-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  117",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  150",",,0,0800","  219",",,0",,
"USC00044534","1955-06-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,,,"  124",",,0,0800",,,,,,,,,,,"  150",",,0,0800","  121",",,0",,
"USC00044534","1955-06-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  294",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,0800","  142",",,0",,
"USC00044534","1955-06-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  122",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  200",",,0,0800","  106",",,0",,
"USC00044534","1955-06-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  194",",,0",,,,,,,"  140",",,0,0800",,,,,,,,,,,"  222",",,0,0800","  146",",,0",,
"USC00044534","1955-06-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  178",",,0",,,,,,,"  147",",,0,0800",,,,,,,,,,,"  211",",,0,0800","  119",",,0",,
"USC00044534","1955-06-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  178",",,0",,,,,,,"  142",",,0,0800",,,,,,,,,,,"  200",",,0,0800","  122",",,0",,
"USC00044534","1955-06-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  194",",,0",,,,,,,"  142",",,0,0800",,,,,,,,,,,"  228",",,0,0800","  130",",,0",,
"USC00044534","1955-06-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  206",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  145",",,0",,
"USC00044534","1955-06-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  128",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  167",",,0,0800","  130",",,0",,
"USC00044534","1955-06-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,,,"  130",",,0,0800",,,,,,,,,,,"  189",",,0,0800","  135",",,0",,
"USC00044534","1955-06-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  172",",,0",,,,,,,"  140",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  159",",,0",,
"USC00044534","1955-06-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  133",",,0",,,,,,,"  124",",,0,0800",,,,,,,,,,,"  161",",,0,0800","  146",",,0",,
"USC00044534","1955-06-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  139",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  183",",,0,0800","  119",",,0",,
"USC00044534","1955-06-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  178",",,0,0800","   93",",,0",,
"USC00044534","1955-06-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  144",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,"  167",",,0,0800","  142",",,0",,
"USC00044534","1955-06-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  156",",,0",,,,,,,"  127",",,0,0800",,,,,,,,,,,"  189",",,0,0800","  138",",,0",,
"USC00044534","1955-07-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  156",",,0",,,,,,,"  124",",,0,0800",,,,,,,,,,,"  189",",,0,0800","  101",",,0",,
"USC00044534","1955-07-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  183",",,0",,,,,,,"  130",",,0,0800",,,,,,,,,,,"  211",",,0,0800","  109",",,0",,
"USC00044534","1955-07-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  350",",,0","  172",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  194",",,0,0800",,,,
"USC00044534","1955-07-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  128",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,"  156",",,0,0800","  132",",,0",,
"USC00044534","1955-07-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  100",",,0",,
"USC00044534","1955-07-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  144",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  194",",,0,0800","  119",",,0",,
"USC00044534","1955-07-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  228",",,0,0800","  122",",,0",,
"USC00044534","1955-07-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  161",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  239",",,0,0800","  163",",,0",,
"USC00044534","1955-07-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  167",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  206",",,0,0800","  175",",,0",,
"USC00044534","1955-07-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  156",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  189",",,0,0800","  122",",,0",,
"USC00044534","1955-07-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  183",",,0",,,,,,,"  107",",,0,0800",,,,,,,,,,,"  222",",,0,0800","  101",",,0",,
"USC00044534","1955-07-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,0800","   87",",,0",,
"USC00044534","1955-07-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  189",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  256",",,0,0800","   95",",,0",,
"USC00044534","1955-07-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  428",",,0","  256",",,0",,,,,,,"  160",",,0,0800",,,,,,,,,,,"  261",",,0,0800","   90",",,0",,
"USC00044534","1955-07-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  406",",,0","  261",",,0",,,,,,,"  142",",,0,0800",,,,,,,,,,,"  272",",,0,0800","  100",",,0",,
"USC00044534","1955-07-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  422",",,0","  178",",,0",,,,,,,"  191",",,0,0800",,,,,,,,,,,"  194",",,0,0800","  171",",,0",,
"USC00044534","1955-07-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,,,"  127",",,0,0800",,,,,,,,,,,"  183",",,0,0800","  143",",,0",,
"USC00044534","1955-07-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  167",",,0",,,,,,,"  147",",,0,0800",,,,,,,,,,,"  183",",,0,0800","  108",",,0",,
"USC00044534","1955-07-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  183",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  244",",,0,0800","  108",",,0",,
"USC00044534","1955-07-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  211",",,0",,,,,,,"  142",",,0,0800",,,,,,,,,,,"  239",",,0,0800","  100",",,0",,
"USC00044534","1955-07-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  244",",,0",,,,,,,"  142",",,0,0800",,,,,,,,,,,"  267",",,0,0800","  117",",,0",,
"USC00044534","1955-07-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  222",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  278",",,0,0800","  109",",,0",,
"USC00044534","1955-07-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  400",",,0","  233",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  278",",,0,0800","  116",",,0",,
"USC00044534","1955-07-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  406",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,"  283",",,0,0800","  119",",,0",,
"USC00044534","1955-07-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  200",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  267",",,0,0800","  114",",,0",,
"USC00044534","1955-07-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  172",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  267",",,0,0800","  105",",,0",,
"USC00044534","1955-07-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  367",",,0","  172",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,"  206",",,0,0800",,,,
"USC00044534","1955-07-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  189",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  211",",,0,0800","  116",",,0",,
"USC00044534","1955-07-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  200",",,0",,,,,,,"  140",",,0,0800",,,,,,,,,,,"  222",",,0,0800","   98",",,0",,
"USC00044534","1955-07-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  383",",,0","  217",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  250",",,0,0800","   92",",,0",,
"USC00044534","1955-07-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  411",",,0","  211",",,0",,,,,,,"  147",",,0,0800",,,,,,,,,,,"  222",",,0,0800","  103",",,0",,
"USC00044534","1955-08-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  217",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,"  250",",,0,0800","   93",",,0",,
"USC00044534","1955-08-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  233",",,0",,,,,,,"  147",",,0,0800",,,,,,,,,,,"  294",",,0,0800","   89",",,0",,
"USC00044534","1955-08-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  428",",,0","  250",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  289",",,0,0800","   98",",,0",,
"USC00044534","1955-08-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  456",",,0","  239",",,0",,,,,,,"  218",",,0,0800",,,,,,,,,,,"  294",",,0,0800","  182",",,0",,
"USC00044534","1955-08-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  406",",,0","  261",",,0",,,,,,,"  180",",,0,0800",,,,,,,,,,,"  267",",,0,0800","  177",",,0",,
"USC00044534","1955-08-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  244",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  272",",,0,0800","  126",",,0",,
"USC00044534","1955-08-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  250",",,0",,,,,,,"  102",",,0,0800",,,,,,,,,,,"  306",",,0,0800","  113",",,0",,
"USC00044534","1955-08-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  256",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  311",",,0,0800","  117",",,0",,
"USC00044534","1955-08-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  233",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  289",",,0,0800","  100",",,0",,
"USC00044534","1955-08-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  422",",,0","  228",",,0",,,,,,,"  155",",,0,0800",,,,,,,,,,,"  261",",,0,0800","  105",",,0",,
"USC00044534","1955-08-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  222",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  256",",,0,0800","  100",",,0",,
"USC00044534","1955-08-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  411",",,0","  233",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,"  244",",,0,0800","  109",",,0",,
"USC00044534","1955-08-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  211",",,0",,,,,,,"  114",",,0,0800",,,,,,,,,,,"  250",",,0,0800","   97",",,0",,
"USC00044534","1955-08-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  417",",,0","  206",",,0",,,,,,,"  152",",,0,0800",,,,,,,,,,,"  217",",,0,0800","  119",",,0",,
"USC00044534","1955-08-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  394",",,0","  211",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,"  244",",,0,0800","  122",",,0",,
"USC00044534","1955-08-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  211",",,0",,,,,,,"  137",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  103",",,0",,
"USC00044534","1955-08-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  372",",,0","  178",",,0",,,,,,,"  145",",,0,0800",,,,,,,,,,,"  233",",,0,0800","  127",",,0",,
"USC00044534","1955-08-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  178",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,"  222",",,0,0800","   92",",,0",,
"USC00044534","1955-08-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  378",",,0","  189",",,0",,,,,,,"  130",",,0,0800",,,,,,,,,,,"  239",",,0,0800","  106",",,0",,
"USC00044534","1955-08-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  389",",,0","  206",",,0",,,,,,,"  135",",,0,0800",,,,,,,,,,,"  272",",,0,0800","   93",",,0",,
