"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023119","1949-04-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  133",",,X",,," 1330",",,X",,,,,"  315","W,,X",,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","   89",",,X",,," 1330",",,X",,,,,"  315","W,,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   33",",,X",,," 1730",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","   56",",,X",,," 1442",",,X",,,,,"  338","W,,X",,,,,"  134",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","   72",",,X",,," 1548",",,X",,,,,"  293","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","   83",",,X",,," 0918",",,X",,,,,"  113","W,,X",,,,,"  121",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","   89",",,X",,," 1536",",,X",,,,,"  338","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","   67",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  183",",,X","   83",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-04-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  178",",,X","   78",",,X",,," 1830",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-04-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   61",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  222",",,X","  100",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"  121",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-04-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  178",",,X","  111",",,X",,," 1318",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  156",",,X","   94",",,X",,," 1754",",,X",,,,,"  315","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","   67",",,X",,," 1448",",,X",,,,,"  293","W,,X",,,,,"  134",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  117",",,X",,," 1648",",,X",,,,,"  315","W,,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  122",",,X",,," 1518",",,X",,,,,"  315","W,,X",,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-04-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  122",",,X",,," 1530",",,X",,,,,"  315","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   94",",,X",,," 1324",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  111",",,X",,," 1706",",,X",,,,,"  315","W,,X",,,,,"   85",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  106",",,X",,," 1624",",,X",,,,,"  315","W,,X",,,,,"  107",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   94",",,X",,," 1636",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","   78",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"  125",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  200",",,X","  106",",,X",,," 1548",",,X",,,,,"  338","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-04-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   72",",,X",,," 1800",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   83",",,X",,," 1500",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  217",",,X","  106",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  200",",,X","  111",",,X",,," 1336",",,X",,,,,"  315","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  106",",,X",,," 1612",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","   83",",,X",,," 1148",",,X",,,,,"   45","W,,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  139",",,X",,," 1436",",,X",,,,,"  360","W,,X",,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  100",",,X",,," 1506",",,X",,,,,"  315","W,,X",,,,,"  130",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   94",",,X",,," 1436",",,X",,,,,"  315","W,,X",,,,,"  125",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  217",",,X","   89",",,X",,," 1554",",,X",,,,,"  338","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  100",",,X",,," 1454",",,X",,,,,"  293","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","   89",",,X",,," 1630",",,X",,,,,"  315","W,,X",,,,,"   80",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  117",",,X",,," 1512",",,X",,,,,"  293","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  194",",,X","  117",",,X",,," 1600",",,X",,,,,"  315","W,,X",,,,,"  112",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  150",",,X","  100",",,X",,," 2012",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-15","33.9","-117.25","468.2","MARCH AFB, CA US","   36",",,X","    0",",,X","    0",",,X","  150",",,X","  111",",,X",,," 1548",",,X",,,,,"  180","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-16","33.9","-117.25","468.2","MARCH AFB, CA US","   20",",,X","    0",",,X","    0",",,X","  150",",,X","  106",",,X",,," 1518",",,X",,,,,"  315","W,,X",,,,,"   80",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-05-17","33.9","-117.25","468.2","MARCH AFB, CA US","    3",",,X","    0",",,X","    0",",,X","  144",",,X","  106",",,X",,," 1606",",,X",,,,,"  180","W,,X",,,,,"   85",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-05-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  161",",,X","  100",",,X",,," 1142",",,X",,,,,"  203","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-05-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  150",",,X","   89",",,X",,," 1330",",,X",,,,,"  315","W,,X",,,,,"  125",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-05-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  200",",,X","   44",",,X",,," 1554",",,X",,,,,"  315","W,,X",,,,,"   76",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","   78",",,X",,," 1600",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  106",",,X",,," 1636",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  122",",,X",,," 1436",",,X",,,,,"  315","W,,X",,,,,"  121",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  139",",,X",,," 1624",",,X",,,,,"  338","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  144",",,X",,," 1330",",,X",,,,,"  315","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  128",",,X",,," 1512",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  133",",,X",,," 1542",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-05-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  128",",,X",,," 1418",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  211",",,X","  117",",,X",,," 1424",",,X",,,,,"  315","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  100",",,X",,," 1400",",,X",,,,,"  338","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-05-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","   83",",,X",,," 1354",",,X",,,,,"  338","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","   89",",,X",,," 1348",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  117",",,X",,," 1512",",,X",,,,,"  315","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  150",",,X",,," 0748",",,X",,,,,"  360","W,,X",,,,,"  201",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  106",",,X",,," 1324",",,X",,,,,"  315","W,,X",,,,,"  121",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  139",",,X",,," 1618",",,X",,,,,"  315","W,,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  133",",,X",,," 1354",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  117",",,X",,," 0854",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  122",",,X",,," 1630",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  122",",,X",,," 1500",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  150",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  128",",,X",,," 1542",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  133",",,X",,," 1506",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  139",",,X",,," 1618",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  139",",,X",,," 1430",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  139",",,X",,," 1600",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  144",",,X",,," 1512",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  283",",,X","  139",",,X",,," 1742",",,X",,,,,"  315","W,,X",,,,,"  112",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-06-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  139",",,X",,," 1500",",,X",,,,,"  315","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  128",",,X",,," 1706",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  117",",,X",,," 1736",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  144",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  367",",,X","  194",",,X",,," 1418",",,X",,,,,"  315","W,,X",,,,,"  143",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  178",",,X",,," 1606",",,X",,,,,"  338","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-06-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  139",",,X",,," 1712",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  133",",,X",,," 1554",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  228",",,X","  144",",,X",,," 1554",",,X",,,,,"  315","W,,X",,,,,"  112",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1949-06-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  150",",,X",,," 1454",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  261",",,X","  139",",,X",,," 1730",",,X",,,,,"  315","W,,X",,,,,"   98",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1949-06-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  111",",,X",,," 1454",",,X",,,,,"  315","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-06-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  128",",,X",,," 1612",",,X",,,,,"  315","W,,X",,,,,"  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  156",",,X",,," 1606",",,X",,,,,"  315","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  178",",,X",,," 1530",",,X",,,,,"  315","W,,X",,,,,"  121",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  167",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-07-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  156",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1949-07-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  133",",,X",,," 1530",",,X",,,,,"  338","W,,X",,,,,"  107",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  128",",,X",,," 1606",",,X",,,,,"  315","W,,X",,,,,"  107",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  100",",,X",,," 1342",",,X",,,,,"  338","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  133",",,X",,," 1442",",,X",,,,,"  315","W,,X",,,,,"  112",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  150",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"  107",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  139",",,X",,," 1324",",,X",,,,,"  315","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  144",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"  107",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  150",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"   94",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1949-07-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  150",",,X",,," 1706",",,X",,,,,"  315","W,,X",,,,,"  103",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
