"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00023275","1954-08-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-08-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-08-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  117",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-08-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   64",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-08-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-08-31","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-09-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00023275","1954-09-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00023275","1954-09-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-09-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-09-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-09-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-09-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-10-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-10-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   74",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-10-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-10-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-10-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-10-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-10-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-10-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-10-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-10-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-10-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   64",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-10-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-10-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-10-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-10-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-10-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-10-31","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-11-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-11-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  249",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-11-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   58",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-11-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-11-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  175",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-11-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-11-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  251",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-11-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  211",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-11-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-11-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00023275","1954-11-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,
"USW00023275","1954-11-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USW00023275","1954-11-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-11-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-11-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023275","1954-11-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-12-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  384",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-12-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  193",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  124",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00023275","1954-12-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  147",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   76",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   36",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   48",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0","    1",",,X"
"USW00023275","1954-12-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  178",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X"
"USW00023275","1954-12-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
