"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023199","1945-05-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  389",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  350",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  322",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  283",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  306",",,X","  128",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  333",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  350",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  333",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  356",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  356",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  333",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  311",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  289",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  272",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  256",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-05-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  300",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  339",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  356",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  367",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  333",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  294",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  306",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  339",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  328",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  367",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  367",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  372",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  389",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  456",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  461",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  389",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  322",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  339",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  383",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  378",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  389",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  356",",,X","  256",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  200",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-06-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  439",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  422",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  422",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  444",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  444",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  439",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  394",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  256",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  422",",,X","  272",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  272",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  389",",,X","  289",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-07-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  461",",,X","  306",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  394",",,X","  311",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023199","1945-07-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  444",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-07-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    8",",,X","    0",",,X",,,"  406",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-07-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  394",",,X","  289",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  394",",,X","  294",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  394",",,X","  300",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  378",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  411",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  422",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  294",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","   15",",,X","    0",",,X",,,"  367",",,X","  289",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  356",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  422",",,X","  267",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  272",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  283",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","   51",",,X","    0",",,X",,,"  311",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","  300",",,X","    0",",,X",,,"  306",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-08-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  361",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  428",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  433",",,X","  289",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  394",",,X","  294",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  439",",,X","  278",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  400",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  389",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  406",",,X","  250",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1945-08-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X",,,"  422",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1945-09-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X",,,"  417",",,X","  294",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
