"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00044412","1893-05-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  239",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  256",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  194",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  289",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  211",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  217",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  233",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  244",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  289",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-05-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  250",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  261",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  317",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  322",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  350",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  356",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  317",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  294",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  294",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  300",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  300",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  256",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  194",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  217",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  283",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  317",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  333",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  328",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  317",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  317",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  328",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  344",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  333",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  311",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  306",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  300",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  300",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  294",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  256",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  283",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-06-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US",,,,,,,"  283",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  344",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  328",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  233",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  289",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  350",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  322",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  350",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  300",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  300",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  328",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  344",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  361",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  290",",,6",,,,,"  239",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  130",",,6",,,,,"  250",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  278",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  289",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  306",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  339",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-07-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  361",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  367",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  344",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  339",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  350",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  104",",,6",,,,,"  294",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  311",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  322",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  311",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  350",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  322",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  306",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  306",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  322",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  344",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  356",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  356",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  356",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  300",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  306",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  333",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  339",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-08-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  311",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  272",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  311",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  217",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  267",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  261",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  228",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  217",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  189",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  183",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  228",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  228",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  256",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  233",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  222",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  250",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  256",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  283",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  278",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  306",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  317",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  194",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  250",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    8",",,6",,,,,"  211",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-09-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  178",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  194",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  211",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  267",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  217",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  250",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1893-10-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,6",,,,,"  294",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
